Date,Open,High,Low,Close,Adj Close,Volume
2008-10-01,29.815491,30.012447,21.637098,27.827168,16.390888,623330300
2008-11-01,28.249216,31.006611,24.600828,30.622076,18.348663,435639700
2008-12-01,30.143753,32.732327,28.605614,31.794437,19.051142,441592500
2009-01-01,32.000774,32.601021,26.804867,28.014744,16.786360,450924400
2009-02-01,28.389900,30.200026,25.904493,26.757973,16.283194,371421800
2009-03-01,26.317165,29.215242,24.478903,28.324247,17.236326,507311000
2009-04-01,28.005365,31.015989,27.977228,28.455553,17.316233,410062800
2009-05-01,28.474310,29.393442,26.861141,27.442633,16.951546,313567800
2009-06-01,27.695862,29.487230,27.180023,28.821329,17.803175,353954000
2009-07-01,28.915117,30.659592,26.551638,30.078100,18.579498,369472200
2009-08-01,30.359467,30.509529,28.136669,29.112074,18.285345,273000100
2009-09-01,28.952633,29.496609,27.489527,28.389900,17.831749,416999700
2009-10-01,28.408657,28.558720,26.795488,27.752136,17.431166,523556100
2009-11-01,27.986609,30.115616,27.161266,29.505987,18.849178,330106200
2009-12-01,29.806112,32.010151,29.402821,31.072262,19.849752,328158500
2010-01-01,31.325493,31.372387,27.320707,27.592695,17.626921,505361100
2010-02-01,27.967850,28.024124,26.551638,27.133129,17.600704,348600600
2010-03-01,27.170645,29.543503,27.058098,29.093317,18.872236,409463500
2010-04-01,29.309031,29.740459,26.823626,27.104992,17.582453,503870600
2010-05-01,27.348843,27.611452,24.844679,25.810705,17.019140,515564500
2010-06-01,25.604370,27.639589,25.379276,26.279650,17.328354,447252100
2010-07-01,26.270271,29.240000,25.885736,29.059999,19.161669,497527600
2010-08-01,29.540001,30.379999,29.100000,29.530001,19.825474,381693500
2010-09-01,29.700001,33.090000,29.650000,32.590000,21.879862,357902700
2010-10-01,32.779999,33.680000,31.760000,32.480000,21.806004,423067300
2010-11-01,32.770000,33.619999,31.600000,32.009998,21.807142,285190900
2010-12-01,32.439999,36.000000,32.220001,35.779999,24.375488,338278000
2011-01-01,36.060001,37.700001,34.349998,35.619999,24.266497,541571100
2011-02-01,36.279999,36.939999,35.349998,36.919998,25.481901,298056100
2011-03-01,36.810001,38.950001,33.360001,38.540001,26.600016,413658400
2011-04-01,38.580002,38.740002,36.500000,37.779999,26.075464,268339900
2011-05-01,38.330002,38.330002,36.240002,36.930000,25.816732,250086200
2011-06-01,36.459999,37.250000,34.939999,37.230000,26.026447,325157500
2011-07-01,37.060001,37.869999,34.869999,35.290001,24.670250,298386900
2011-08-01,36.349998,36.720001,32.279999,36.169998,25.615623,548738300
2011-09-01,36.049999,37.389999,34.650002,36.799999,26.061783,386661700
2011-10-01,36.730000,37.840000,35.459999,36.980000,26.189259,339832100
2011-11-01,36.919998,37.730000,35.320000,37.730000,27.092560,276757300
2011-12-01,37.680000,40.250000,37.490002,40.119999,28.808731,264643500
2012-01-01,40.279999,40.480000,37.070000,37.660000,27.042309,331122000
2012-02-01,38.160000,38.770000,37.500000,38.110001,27.721376,238218900
2012-03-01,38.119999,39.900002,37.560001,38.230000,27.808657,376538300
2012-04-01,38.290001,40.439999,36.799999,40.380001,29.372583,269258600
2012-05-01,40.439999,41.959999,39.849998,41.639999,30.688810,272165400
2012-06-01,41.520000,44.770000,40.919998,44.439999,32.752426,396646800
2012-07-01,44.290001,46.410000,43.360001,45.139999,33.268318,278312300
2012-08-01,45.430000,46.410000,42.180000,42.939999,32.003376,250169400
2012-09-01,42.910000,46.060001,42.770000,45.570000,33.963520,280718000
2012-10-01,45.639999,48.770000,43.750000,44.639999,33.270397,283275300
2012-11-01,44.910000,45.450001,40.509998,44.119999,33.245117,283006100
2012-12-01,44.470001,44.939999,42.490002,43.270000,32.604626,239689900
2013-01-01,44.490002,44.869999,41.500000,43.610001,32.860828,327961200
2013-02-01,44.200001,46.930000,44.020000,46.529999,35.469826,257168000
2013-03-01,46.220001,49.590000,46.110001,49.150002,37.467064,250889500
2013-04-01,49.060001,54.310001,48.660000,53.910000,41.095600,333570400
2013-05-01,53.770000,53.970001,48.470001,48.480000,37.344395,234175000
2013-06-01,48.430000,51.689999,47.770000,50.340000,38.777145,297020400
2013-07-01,50.290001,51.939999,49.189999,49.480000,38.114693,203977200
2013-08-01,50.049999,50.439999,46.250000,47.380001,36.867146,203962300
2013-09-01,45.520000,48.889999,45.080002,46.669998,36.314693,322803500
2013-10-01,46.619999,51.490002,46.029999,50.509998,39.302662,386139000
2013-11-01,50.790001,51.459999,49.360001,49.619999,39.047760,182788700
2013-12-01,49.660000,49.790001,47.450001,49.139999,38.670036,236601200
2014-01-01,49.080002,49.400002,46.580002,48.020000,37.788670,379177400
2014-02-01,48.020000,48.340000,45.450001,47.580002,37.849323,1452306200
2014-03-01,47.299999,48.389999,45.830002,47.570000,37.841362,728108800
2014-04-01,47.540001,48.459999,45.849998,46.730000,37.173153,516078100
2014-05-01,46.630001,50.009998,46.599998,49.959999,40.185181,330389300
2014-06-01,50.020000,50.330002,48.750000,48.930000,39.356705,261278100
2014-07-01,48.880001,53.660000,48.540001,50.419998,40.555180,316714100
2014-08-01,50.520000,50.520000,48.200001,49.820000,40.504074,262979800
2014-09-01,49.820000,50.380001,48.259998,49.990002,40.642284,273455600
2014-10-01,49.730000,50.500000,46.889999,50.250000,40.853668,369933200
2014-11-01,50.490002,51.730000,48.860001,50.590000,41.590530,238980300
2014-12-01,50.680000,50.840000,45.090000,46.779999,38.458294,419728200
2015-01-01,47.000000,48.480000,45.369999,45.709999,37.578632,373433700
2015-02-01,46.200001,49.990002,45.759998,49.450001,41.134266,346249200
2015-03-01,49.119999,49.900002,47.360001,48.630001,40.452171,326633600
2015-04-01,48.450001,50.650002,48.430000,50.439999,41.957787,324058900
2015-05-01,50.750000,50.860001,48.970001,49.439999,41.590225,278846100
2015-06-01,49.439999,49.540001,46.599998,46.610001,39.209564,350899700
2015-07-01,46.639999,48.259998,45.660000,46.790001,39.360977,325825200
2015-08-01,47.180000,48.209999,38.060001,46.009998,39.160664,327754100
2015-09-01,45.090000,46.549999,43.279999,43.509998,37.032825,332075900
2015-10-01,43.490002,46.980000,42.200001,46.880001,39.901142,314149700
2015-11-01,47.020000,47.080002,44.180000,45.450001,39.186535,219241000
2015-12-01,45.509998,47.230000,44.330002,46.220001,39.850418,293399200
2016-01-01,45.669998,49.990002,43.790001,49.970001,43.083622,416388400
2016-02-01,49.939999,51.380001,49.270000,50.730000,44.276882,378365500
2016-03-01,50.990002,54.369999,50.980000,54.080002,47.200752,298145400
2016-04-01,53.320000,54.490002,49.470001,50.939999,44.460163,312712100
2016-05-01,51.220001,51.700001,49.049999,50.900002,44.894199,230042900
2016-06-01,50.869999,55.919998,50.119999,55.840000,49.251316,330361700
2016-07-01,55.849998,56.950001,54.439999,55.410000,48.872051,271341000
2016-08-01,55.580002,55.820000,51.900002,52.330002,46.621437,251398800
2016-09-01,52.139999,53.880001,51.020000,51.980000,46.309612,280445000
2016-10-01,51.840000,52.139999,47.580002,48.099998,42.852879,297038300
2016-11-01,48.320000,51.200001,46.009998,49.900002,44.963085,335959500
2016-12-01,49.799999,53.900002,49.310001,53.380001,48.098782,254549200
2017-01-01,53.959999,54.830002,48.509998,49.009998,44.161133,361064800
2017-02-01,49.340000,50.950001,47.799999,49.630001,45.197495,323229300
2017-03-01,49.560001,50.630001,48.669998,48.750000,44.396088,287990200
2017-04-01,48.730000,49.549999,45.889999,45.910000,41.809731,353178000
2017-05-01,46.060001,46.950001,44.459999,46.639999,42.980888,329434100
2017-06-01,46.709999,47.500000,44.360001,44.660000,41.156231,304833900
2017-07-01,44.610001,48.570000,42.799999,48.400002,44.602810,324789200
2017-08-01,48.680000,49.630001,47.509998,47.970001,44.785801,291184700
2017-09-01,48.020000,50.320000,45.709999,49.490002,46.204903,302316600
2017-10-01,49.389999,51.180000,47.419998,47.869999,44.692432,329044000
2017-11-01,48.150002,51.090000,43.970001,50.889999,48.081963,391576100
2017-12-01,50.900002,53.689999,50.200001,52.930000,50.009392,305509400
2018-01-01,53.160000,54.770000,51.150002,54.070000,51.086494,377947600
2018-02-01,54.490002,54.750000,47.540001,47.740002,45.619530,391625300
2018-03-01,47.689999,49.259998,46.200001,47.820000,45.695972,327700000
2018-04-01,47.619999,51.689999,46.709999,49.349998,47.158012,320901700
2018-05-01,49.490002,49.650002,46.090000,47.669998,46.125805,318888900
2018-06-01,47.889999,51.049999,47.130001,50.310001,48.680290,372708100
2018-07-01,50.250000,53.000000,49.700001,51.639999,49.967201,262389800
2018-08-01,52.020000,55.209999,51.430000,54.369999,53.218697,261056800
2018-09-01,53.549999,55.419998,52.840000,53.389999,52.259453,292423000
2018-10-01,53.610001,58.799999,52.820000,57.090000,55.881100,458625800
2018-11-01,56.980000,61.580002,55.549999,60.299999,59.677166,345222600
2018-12-01,59.500000,59.750000,52.400002,56.220001,55.639313,395011400
